Location,Country,Region/City,Disease,Species,Feed Language,HM Alert ID,Headline,URL,Issue Date,Alert Tag,New SC,New SD,New CC,New CD,Cumulative SC,Cumulative SD,Cumulative CC,Cumulative CD,RO,Feed Name,Report Source - Primary,Secondary Report Source
Liberia,Liberia,,Ebola,Humans,,3521606,"PRO/AH/EDR> Ebola update (89): WHO, epidemiology, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150719.3521606,19/07/15 20:23,No Tag,,,,,10673,4808,3157,2,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3521606,"PRO/AH/EDR> Ebola update (89): WHO, epidemiology, susp. vaccine, research, funding",http://promedmail.org/direct.php?id=20150719.3521606,19/07/15 20:23,No Tag,,,,,13209,3947,8688,3581,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3537629,"PRO/AH/EDR> Ebola update (91): WHO, case definition, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150726.3537629,26/07/15 20:12,No Tag,,,,,3787,2517,3325,2066,,ProMED Mail,WHO [edited],
Liberia,Liberia,,Ebola,Humans,,3537629,"PRO/AH/EDR> Ebola update (91): WHO, case definition, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150726.3537629,26/07/15 20:12,No Tag,,,,,10673,4808,3157,2,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3537629,"PRO/AH/EDR> Ebola update (91): WHO, case definition, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150726.3537629,26/07/15 20:12,No Tag,,,,,13264,3949,8693,3583,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3546144,"PRO/AH/EDR> Ebola update (92): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150729.3546144,29/07/15 21:47,No Tag,,,4,,3786,2520,3326,2069,,ProMED Mail,WHO [edited],
Liberia,Liberia,,Ebola,Humans,,3546144,"PRO/AH/EDR> Ebola update (92): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150729.3546144,29/07/15 21:47,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3546144,"PRO/AH/EDR> Ebola update (92): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20150729.3546144,29/07/15 21:47,No Tag,,,3,,13290,3951,8694,3585,,ProMED Mail,WHO [edited],
Philippines,Philippines,,Ebola,Bats,,3548017,PRO/AH> Reston virus - Philippines: bat,http://promedmail.org/direct.php?id=20150730.3548017,30/07/15 16:02,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3552116,PRO/AH/EDR> Ebola update (93): positive vaccine trial results,http://promedmail.org/direct.php?id=20150801.3552116,01/08/15 15:58,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3567970,"PRO/AH/EDR> Ebola update (96): WHO update, post-Ebola syndrome, vaccine, research",http://promedmail.org/direct.php?id=20150809.3567970,09/08/15 19:59,No Tag,,,,,3795,2524,3329,2072,,ProMED Mail,"Gregory Hartl [tweet, edited]",
Liberia,Liberia,,Ebola,Humans,,3567970,"PRO/AH/EDR> Ebola update (96): WHO update, post-Ebola syndrome, vaccine, research",http://promedmail.org/direct.php?id=20150809.3567970,09/08/15 19:59,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,"Gregory Hartl [tweet, edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,3567970,"PRO/AH/EDR> Ebola update (96): WHO update, post-Ebola syndrome, vaccine, research",http://promedmail.org/direct.php?id=20150809.3567970,09/08/15 19:59,No Tag,,,,,13428,3951,8696,3585,,ProMED Mail,"Gregory Hartl [tweet, edited]",
Guinea,Guinea,,Ebola,Humans,,3574832,"PRO/AH/EDR> Ebola update (97): WHO update, control, survivors, vaccine, research",http://promedmail.org/direct.php?id=20150813.3574832,13/08/15 03:48,No Tag,,,2,,,,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3574832,"PRO/AH/EDR> Ebola update (97): WHO update, control, survivors, vaccine, research",http://promedmail.org/direct.php?id=20150813.3574832,13/08/15 03:48,No Tag,,,1,,,,,,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,16/08/15 07:23,No Tag,,,,,3791,2524,3330,2072,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,16/08/15 07:23,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3581177,"PRO/AH/EDR> Ebola update (98): WHO, susp, control, funding",http://promedmail.org/direct.php?id=20150816.3581177,16/08/15 07:23,No Tag,,,,,13485,3952,8697,3586,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3590045,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp. control, vaccine, funding",http://promedmail.org/direct.php?id=20150820.3590045,20/08/15 00:38,No Tag,,,3,,3786,2524,3332,2072,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3590045,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp. control, vaccine, funding",http://promedmail.org/direct.php?id=20150820.3590045,20/08/15 00:38,No Tag,,,,,10678,4810,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3590045,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp. control, vaccine, funding",http://promedmail.org/direct.php?id=20150820.3590045,20/08/15 00:38,No Tag,,,,,13494,3952,8697,3586,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3591319,"PRO/AH/EDR> Ebola update (99): Liberia crisis, S.Leone, WHO, susp, control: corr",http://promedmail.org/direct.php?id=20150820.3591319,20/08/15 14:53,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,23/08/15 23:07,No Tag,,,,,3786,2526,3334,2074,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,23/08/15 23:07,No Tag,,,,,10678,4810,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3597408,"PRO/AH/EDR> Ebola update (100): WHO, CIDRAP, susp. NGO, technology, funding",http://promedmail.org/direct.php?id=20150823.3597408,23/08/15 23:07,No Tag,,,,,13533,3952,8697,3586,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3604518,"PRO/AH/EDR> Ebola update (101): WHO update, susp. NGO, vaccines, funding",http://promedmail.org/direct.php?id=20150826.3604518,26/08/15 20:56,No Tag,,,3,,3792,2527,3335,2075,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3604518,"PRO/AH/EDR> Ebola update (101): WHO update, susp. NGO, vaccines, funding",http://promedmail.org/direct.php?id=20150826.3604518,26/08/15 20:56,No Tag,,,,,10678,4810,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3604518,"PRO/AH/EDR> Ebola update (101): WHO update, susp. NGO, vaccines, funding",http://promedmail.org/direct.php?id=20150826.3604518,26/08/15 20:56,No Tag,,,,,13541,3952,8697,3586,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,Kambia District,Ebola,Humans,,3612222,"PRO/AH/EDR> Ebola update (102): Sierra Leone suspected death, WHO, CDC PPE, vaccine, dog",http://promedmail.org/direct.php?id=20150830.3612222,30/08/15 19:34,No Tag,,,,1,,,,,,ProMED Mail,Reuters [edited],
Guinea,Guinea,,Ebola,Humans,,3612222,"PRO/AH/EDR> Ebola update (102): Sierra Leone suspected death, WHO, CDC PPE, vaccine, dog",http://promedmail.org/direct.php?id=20150830.3612222,30/08/15 19:34,No Tag,,,,,3797,2528,3336,2076,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3612222,"PRO/AH/EDR> Ebola update (102): Sierra Leone suspected death, WHO, CDC PPE, vaccine, dog",http://promedmail.org/direct.php?id=20150830.3612222,30/08/15 19:34,No Tag,,,,,10678,4810,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3612222,"PRO/AH/EDR> Ebola update (102): Sierra Leone suspected death, WHO, CDC PPE, vaccine, dog",http://promedmail.org/direct.php?id=20150830.3612222,30/08/15 19:34,No Tag,,,,,13586,3952,8697,3586,,ProMED Mail,WHO Ebola data and statistics [edited],
Uganda,Uganda,,Ebola,Pigs,,3618380,"PRO/AH> Ebolavirus, animal - Uganda (02): porcine, epidemiological assessment, RFI",http://promedmail.org/direct.php?id=20150904.3618380,04/09/15 15:40,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,02/09/15 18:50,No Tag,,,2,,3792,2529,3337,2077,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,02/09/15 18:50,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3619530,"PRO/AH/EDR> Ebola update (103): WHO update, susp. NGO, vaccine, funding",http://promedmail.org/direct.php?id=20150902.3619530,02/09/15 18:50,No Tag,,,1,,13609,3953,8698,3587,,ProMED Mail,WHO Ebola data and statistics [edited],
Uganda,Uganda,,Ebola,Non-human animal,,3625618,"PRO/AH/EDR> Ebolavirus, animal - Uganda (03): porcine, epidemiological assessment",http://promedmail.org/direct.php?id=20150908.3625618,08/09/15 05:02,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3628161,"PRO/AH/EDR> Ebola update (104): WHO, Liberia, susp. funding, research",http://promedmail.org/direct.php?id=20150906.3628161,06/09/15 18:58,No Tag,,,,,3792,2529,3338,2077,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3628161,"PRO/AH/EDR> Ebola update (104): WHO, Liberia, susp. funding, research",http://promedmail.org/direct.php?id=20150906.3628161,06/09/15 18:58,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3628161,"PRO/AH/EDR> Ebola update (104): WHO, Liberia, susp. funding, research",http://promedmail.org/direct.php?id=20150906.3628161,06/09/15 18:58,No Tag,,,,,13639,3953,8698,3587,,ProMED Mail,WHO Ebola data and statistics [edited],
Philippines,Philippines,,Ebola,Monkeys,,3629141,PRO/AH/EDR> Reston virus - Philippines (02): monkeys,http://promedmail.org/direct.php?id=20150907.3629141,07/09/15 19:37,Warning,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,"Kambia, Northern Province,",Ebola,Humans,,3630232,"PRO/AH/EDR> Ebola update (105): Sierra Leone, new case",http://promedmail.org/direct.php?id=20150907.3630232,07/09/15 19:54,Breaking,,,1,,,,,,,ProMED Mail,Yahoo News [edited],
Guinea,Guinea,,Ebola,Humans,,3642809,"PRO/AH/EDR> Ebola update (107): WHO, Sierra Leone case, susp. NGO, funding, research",http://promedmail.org/direct.php?id=20150913.3642809,13/09/15 19:17,No Tag,,,,,3791,2530,3338,2078,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3642809,"PRO/AH/EDR> Ebola update (107): WHO, Sierra Leone case, susp. NGO, funding, research",http://promedmail.org/direct.php?id=20150913.3642809,13/09/15 19:17,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3642809,"PRO/AH/EDR> Ebola update (107): WHO, Sierra Leone case, susp. NGO, funding, research",http://promedmail.org/direct.php?id=20150913.3642809,13/09/15 19:17,No Tag,,,1,,13701,3953,8703,3587,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3650548,"PRO/AH/EDR> Ebola update (108): WHO, Sierra Leone new case, susp. vaccine, funding, research",http://promedmail.org/direct.php?id=20150916.3650548,16/09/15 22:27,No Tag,,,,,3792,2530,3338,2078,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3650548,"PRO/AH/EDR> Ebola update (108): WHO, Sierra Leone new case, susp. vaccine, funding, research",http://promedmail.org/direct.php?id=20150916.3650548,16/09/15 22:27,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3650548,"PRO/AH/EDR> Ebola update (108): WHO, Sierra Leone new case, susp. vaccine, funding, research",http://promedmail.org/direct.php?id=20150916.3650548,16/09/15 22:27,No Tag,,,5,,13756,3953,8704,3587,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,23/09/15 21:29,No Tag,,,2,,3800,2532,3340,2079,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,23/09/15 21:29,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3666423,"PRO/AH/EDR> Ebola update (110): WHO, susp. funding, research ",http://promedmail.org/direct.php?id=20150923.3666423,23/09/15 21:29,No Tag,,,,,13823,3955,8704,3589,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Bats,,3667797,"PRO/AH/EDR> Ebola virus disease, ecology (02): link to deforestation",http://promedmail.org/direct.php?id=20150924.3667797,24/09/15 14:16,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,27/09/15 19:51,No Tag,,,,,3801,2533,3340,2080,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,27/09/15 19:51,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3674799,"PRO/AH/EDR> Ebola update (111): WHO, susp. funding, research",http://promedmail.org/direct.php?id=20150927.3674799,27/09/15 19:51,No Tag,,,,,13823,3955,8704,3589,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,30/09/15 18:18,No Tag,,,4,,3805,2533,3344,2080,,ProMED Mail,WHO Ebola data and statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,30/09/15 18:18,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data and statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3681166,"PRO/AH/EDR> Ebola update (112): WHO, susp, funding, research",http://promedmail.org/direct.php?id=20150930.3681166,30/09/15 18:18,No Tag,,,,,13911,3955,8704,3589,,ProMED Mail,WHO Ebola data and statistics [edited],
Guinea,Guinea,,Ebola,Humans,,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,26/10/15 09:24,No Tag,,,,,3801,2535,3347,2082,,ProMED Mail,WHO Ebola data & statistics [edited],
Liberia,Liberia,,Ebola,Humans,,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,26/10/15 09:24,No Tag,,,,,10672,4808,3157,2,,ProMED Mail,WHO Ebola data & statistics [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3743264,"PRO/AH/EDR> Ebola update (120): WHO update, susp, vaccine, research, funding",http://promedmail.org/direct.php?id=20151026.3743264,26/10/15 09:24,No Tag,,,,,14038,3955,8704,3589,,ProMED Mail,WHO Ebola data & statistics [edited],
Guinea,Guinea,"Kaliah, Forecariah",Ebola,Humans,,3759996,"PRO/AH/EDR> Ebola update (122): WHO, CDC updates, Guinea, susp, research, funding",http://promedmail.org/direct.php?id=20151101.3759996,01/11/15 22:49,No Tag,,,3,,,,,,,ProMED Mail,WHO Ebola Situation Report - 28 Oct 2015 [edited],
Guinea,Guinea,"Kaliah, Forecariah",Ebola,Humans,,3776823,"PRO/AH/EDR> Ebola update (124): Sierra Leone, Eurosurveillance, Suspected, Research, Vaccine ",http://promedmail.org/direct.php?id=20151108.3776823,08/11/15 21:40,No Tag,,,1,,,,,,,ProMED Mail,http://www.cidrap.umn.edu/news-perspective/2015/11/newborns-ebola-infection-adds-guineas-total,
Guinea,Guinea,,Ebola,Humans,,3802437,"PRO/AH/EDR> Ebola update (127): WHO, Guinea Ebola-free, vaccine, research, tech, funding",http://promedmail.org/direct.php?id=20151118.3802437,18/11/15 23:27,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3810602,"PRO/AH/EDR> Ebola update (128): Liberia setback, vaccines, research, technology, funding",http://promedmail.org/direct.php?id=20151122.3810602,22/11/15 11:49,No Tag,3,,,,,,,,,ProMED Mail,Reuters Africa [edited],
Liberia,Liberia,,Ebola,Humans,,3819383,"PRO/AH/EDR> Ebola update (129): Liberia, WHO update, ECDC update, susp. research",http://promedmail.org/direct.php?id=20151125.3819383,25/11/15 18:17,No Tag,,1,,,,,,,,ProMED Mail,Voice of America [edited],
Liberia,Liberia,,Ebola,Humans,,3825753,"PRO/AH/EDR> Ebola update (130): Liberia, susp. NGO, vaccine",http://promedmail.org/direct.php?id=20151128.3825753,28/11/15 16:37,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3838759,"PRO/AH/EDR> Ebola update (131): WHO, semen, susp., prevention, blood, vaccine",http://promedmail.org/direct.php?id=20151203.3838759,03/12/15 21:22,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3845798,"PRO/AH/EDR> Ebola update (132): Sierra Leone free, Liberia, Nigeria, prevention, correction",http://promedmail.org/direct.php?id=20151207.3845798,07/12/15 12:58,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3852972,"PRO/AH/EDR> Ebola update (133): WHO, Liberia source, sexual trans, prevention, funding",http://promedmail.org/direct.php?id=20151210.3852972,10/12/15 09:48,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3860452,"PRO/AH/EDR> Ebola update (134) prevention, Liberia, WHO, research, vaccination, funding",http://promedmail.org/direct.php?id=20151213.3860452,13/12/15 21:17,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3890356,"PRO/AH/EDR> Ebola update (137): WHO, Liberia, prevention, vaccine, research, funding ",http://promedmail.org/direct.php?id=20151224.3890356,24/12/15 17:24,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3902584,"PRO/AH/EDR> Ebola update (138): WHO, Guinea free, payroll software, S. Africa prevention",http://promedmail.org/direct.php?id=20151230.3902584,30/12/15 21:44,No Tag,,,,,,,,,,ProMED Mail,,
Nigeria,Nigeria,,Ebola,Humans,,3915785,"PRO/AH/EDR> Ebola update (02): WHO, monitoring, lessons, research",http://promedmail.org/direct.php?id=20160106.3915785,06/01/16 17:53,No Tag,,,,,,19,8,,,ProMED Mail,WHO Ebola Situation Report [edited],
Liberia,Liberia,,Ebola,Humans,,3933860,"PRO/AH/EDR> Ebola update (04): WHO, prevention, research, drugs & vaccines",http://promedmail.org/direct.php?id=20160113.3933860,13/01/16 22:34,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3938471,"PRO/AH/EDR> Ebola update (05): WHO declares Liberia free, Sierra Leone new case",http://promedmail.org/direct.php?id=20160115.3938471,15/01/16 10:11,No Tag,,1,,,,,,,,ProMED Mail,"BBC News [accessed 14 Jan 2016, edited]",Health Officials
Sierra Leone,Sierra Leone,,Ebola,Humans,,3944673,"PRO/AH/EDR> Ebola update (06): 5 mysteries about EVD, Sierra Leone new case, followup",http://promedmail.org/direct.php?id=20160117.3944673,17/01/16 22:02,No Tag,,1,,,,,,,,ProMED Mail,Medical Xpress,WHO
Sierra Leone,Sierra Leone,,Ebola,Humans,,3955860,"PRO/AH/EDR> Ebola update (07): Sierra Leone, 2nd new case",http://promedmail.org/direct.php?id=20160121.3955860,21/01/16 17:44,No Tag,1,,,,,,,,,ProMED Mail,Reuters [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3962240,"PRO/AH/EDR> Ebola update (08): Sierra Leone, vaccine, research, video ",http://promedmail.org/direct.php?id=20160124.3962240,24/01/16 18:18,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3970963,"PRO/AH/EDR> Ebola update (09): funding, correction",http://promedmail.org/direct.php?id=20160127.3970963,27/01/16 20:11,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3981594,"PRO/AH/EDR> Ebola update (10): Sierra Leone, vaccine, funding ",http://promedmail.org/direct.php?id=20160131.3981594,31/01/16 18:03,No Tag,,,,,,,,,,ProMED Mail,,
"Pujehun District, Southern Province, Sierra Leone",Sierra Leone,,Ebola,Humans,,3990396,"PRO/AH/EDR> Ebola update (11): Sierra Leone, new case, controversy",http://promedmail.org/direct.php?id=20160203.3990396,03/02/16 13:58,No Tag,,,,,,,,,,ProMED Mail,,
